,subject,patch_type,distribution,n_samples,raw_skewness,raw_skewness_p,raw_aic,raw_bic,raw_ks_p,raw_fitted_skewness,z_skewness,z_skewness_p,z_aic,z_bic,z_ks_p,z_fitted_skewness
214,24,Patch 1,lognormal,16,0.5007069766289137,0.30767430837785537,110.66287613139235,112.98064229811169,0.00267199523315953,8.247857074022418e+51,0.5007069766289146,0.30767430837785426,45.949357412029656,48.267123578749,0.699104265272571,4.670587854736968
215,24,Patch 1,gamma,16,0.5007069766289137,0.30767430837785537,89.87903759167672,92.19680375839606,0.14808484500118801,2.5628241095085147,0.5007069766289146,0.30767430837785426,9.606894855934968,11.92466102265431,0.017260645060155455,3.6132154380632433
216,25,Patch 3,normal,19,1.4288227704299428,0.006312669631812888,119.42050072864416,121.30937868697704,0.35091173334373804,0.0,1.428822770429944,0.006312669631812857,54.41200411241343,56.30088207074631,0.35091173334373893,0.0
217,25,Patch 3,lognormal,19,1.4288227704299428,0.006312669631812888,113.4172039961374,116.25052093363672,0.9747601693121857,1.9638068407878626,1.428822770429944,0.006312669631812857,48.40870741001012,51.24202434750944,0.9747277497618415,1.9638355800569363
218,25,Patch 3,gamma,19,1.4288227704299428,0.006312669631812888,113.49083675074654,116.32415368824586,0.9247282863796238,1.4252984131127633,1.428822770429944,0.006312669631812857,48.48234013582514,51.31565707332446,0.9247098679134265,1.4252910353892185
219,25,Patch 2,normal,13,-0.14114572897149968,0.7845899432754078,84.06218547469258,85.19208418961566,0.8011670404628664,0.0,-0.1411457289714987,0.7845899432754092,39.58268778990314,40.71258650482621,0.8011670404628658,0.0
220,25,Patch 2,lognormal,13,-0.14114572897149968,0.7845899432754078,79.14612334055901,80.84097141294363,0.008347198229934238,1.597659508305438e+60,-0.1411457289714987,0.7845899432754092,41.60305757119842,43.29790564358303,0.7950347040073922,0.032202058011624714
221,25,Patch 2,gamma,13,-0.14114572897149968,0.7845899432754078,86.11978488874426,87.81463296112888,0.768992957815382,0.09055138867246114,-0.1411457289714987,0.7845899432754092,41.641136888341414,43.33598496072602,0.7693092019079668,0.09196890793389177
222,25,Patch 1,normal,17,-0.14211077056310795,0.7634192210186821,108.67696134187732,110.34338802998975,0.6343854540303966,0.0,-0.1421107705631074,0.7634192210186832,50.51146436946032,52.17789105757275,0.6343854540303966,0.0
223,25,Patch 1,lognormal,17,-0.14211077056310795,0.7634192210186821,110.67696739979006,113.1766074319587,0.6343820010578795,7.5218841849615376e-06,-0.1421107705631074,0.7634192210186832,52.53120510813645,55.0308451403051,0.6223676921171954,0.02328708168106695
224,25,Patch 1,gamma,17,-0.14211077056310795,0.7634192210186821,110.7574157992031,113.25705583137176,0.5951374138116285,0.08571131443570765,-0.1421107705631074,0.7634192210186832,52.59190828576942,55.09154831793807,0.5828738440608044,0.08545264271908036
